,fecha,producto,productos_vendidos,precio_producto
19010,2017-01-03,14,2,2.81
19011,2013-11-26,13,3,1.78
19012,2018-01-21,19,2,7.29
19013,2022-09-25,11,1,3.5
19014,2005-02-17,13,1,1.78
19015,2022-08-19,2,2,3.57
19016,2000-12-25,12,4,0.53
19017,2019-08-26,12,4,0.53
19018,2017-12-15,17,2,23.49
19019,2010-12-12,11,1,3.5
19020,2017-03-08,16,3,3.75
19021,2018-03-22,10,4,3.35
19022,2001-11-14,5,1,0.96
19023,2021-01-01,6,3,15.76
19024,2000-10-20,8,4,2.11
19025,2011-01-20,19,4,7.29
19026,2021-01-10,16,4,3.75
19027,2017-06-08,12,4,0.53
19028,2018-06-23,0,1,20.15
19029,2006-08-20,1,4,23.06
19030,2009-12-23,19,4,7.29
19031,2006-02-01,19,4,7.29
19032,2020-03-18,10,2,3.35
19033,2008-06-17,3,1,10.65
19034,2012-12-21,10,3,3.35
19035,2013-12-15,18,4,26.59
19036,2019-06-21,8,3,2.11
19037,2019-05-27,11,4,3.5
19038,2017-02-08,12,3,0.53
19039,2014-07-04,15,2,13.53
19040,2023-06-02,10,3,3.35
19041,2003-10-21,1,1,23.06
19042,2006-01-21,1,1,23.06
19043,2005-10-22,9,3,21.8
19044,2001-10-13,11,4,3.5
19045,2016-11-28,6,4,15.76
19046,2009-05-21,5,3,0.96
19047,2018-12-15,7,3,26.32
19048,2015-11-29,3,4,10.65
19049,2008-05-13,17,2,23.49
19050,2009-12-08,15,1,13.53
19051,2001-05-28,6,3,15.76
19052,2017-09-26,13,2,1.78
19053,2010-02-27,13,2,1.78
19054,2012-06-30,9,2,21.8
19055,2016-12-22,4,1,9.13
19056,2018-06-04,0,1,20.15
19057,2015-08-29,9,4,21.8
19058,2012-05-21,9,1,21.8
19059,2012-12-27,8,4,2.11
19060,2007-09-14,17,4,23.49
19061,2017-10-12,13,3,1.78
19062,2002-11-08,17,3,23.49
19063,2021-08-01,16,4,3.75
19064,2005-06-15,14,2,2.81
19065,2002-12-29,0,4,20.15
19066,2019-10-06,6,4,15.76
19067,2013-02-17,13,3,1.78
19068,2012-07-17,12,4,0.53
19069,2015-09-05,6,2,15.76
19070,2000-06-26,14,1,2.81
19071,2002-04-28,17,2,23.49
19072,2019-12-29,3,3,10.65
19073,2006-01-02,2,3,3.57
19074,2002-02-27,17,1,23.49
19075,2022-06-19,16,3,3.75
19076,2004-08-05,5,2,0.96
19077,2011-06-23,5,3,0.96
19078,2013-10-06,10,3,3.35
19079,2010-09-28,7,4,26.32
19080,2020-06-13,5,1,0.96
19081,2020-06-29,4,4,9.13
19082,2008-07-12,16,3,3.75
19083,2014-03-15,3,2,10.65
19084,2013-07-14,7,3,26.32
19085,2013-03-13,7,2,26.32
19086,2008-02-03,12,3,0.53
19087,2012-09-06,4,1,9.13
19088,2001-04-19,17,4,23.49
19089,2018-09-19,0,1,20.15
19090,2020-08-09,3,1,10.65
19091,2019-01-14,6,1,15.76
19092,2007-01-10,10,3,3.35
19093,2007-07-10,0,4,20.15
19094,2021-06-17,4,3,9.13
19095,2000-08-18,8,2,2.11
19096,2012-05-29,1,1,23.06
19097,2014-08-24,11,2,3.5
19098,2021-04-14,8,1,2.11
19099,2002-07-08,11,2,3.5
19100,2007-10-23,18,2,26.59
19101,2022-06-04,16,2,3.75
19102,2003-04-16,6,1,15.76
19103,2020-07-21,5,3,0.96
19104,2002-10-25,8,1,2.11
19105,2002-09-07,19,4,7.29
19106,2016-05-20,16,3,3.75
19107,2021-01-03,14,1,2.81
19108,2007-08-29,16,2,3.75
19109,2014-06-07,18,2,26.59
19110,2014-01-10,4,4,9.13
19111,2007-04-07,19,3,7.29
19112,2017-01-05,6,3,15.76
19113,2023-10-29,6,3,15.76
19114,2014-04-16,6,4,15.76
19115,2021-05-15,4,3,9.13
19116,2016-09-15,14,2,2.81
19117,2016-08-12,8,2,2.11
19118,2013-04-18,8,2,2.11
19119,2021-12-02,13,3,1.78
19120,2012-11-03,13,1,1.78
19121,2010-03-30,2,4,3.57
19122,2015-06-13,3,3,10.65
19123,2012-06-06,10,2,3.35
19124,2016-01-12,15,1,13.53
19125,2010-09-04,4,2,9.13
19126,2001-09-04,4,1,9.13
19127,2015-07-21,4,3,9.13
19128,2023-07-11,12,4,0.53
19129,2015-08-17,17,4,23.49
19130,2008-08-28,18,3,26.59
19131,2001-02-14,19,2,7.29
19132,2020-02-01,9,4,21.8
19133,2020-01-07,15,2,13.53
19134,2019-05-05,5,4,0.96
19135,2018-10-29,13,3,1.78
19136,2000-11-12,17,4,23.49
19137,2002-01-30,11,4,3.5
19138,2004-08-28,13,3,1.78
19139,2016-05-08,19,2,7.29
19140,2001-06-09,19,2,7.29
19141,2012-01-27,12,3,0.53
19142,2007-03-22,7,3,26.32
19143,2012-01-30,2,4,3.57
19144,2018-05-11,9,3,21.8
19145,2007-05-29,2,3,3.57
19146,2012-02-20,19,3,7.29
19147,2001-12-16,13,4,1.78
19148,2010-11-08,8,1,2.11
19149,2004-03-15,3,2,10.65
19150,2006-03-07,3,4,10.65
19151,2019-10-01,13,3,1.78
19152,2006-07-22,5,3,0.96
19153,2006-05-20,1,1,23.06
19154,2001-01-09,6,3,15.76
19155,2016-12-27,2,1,3.57
19156,2021-02-06,14,1,2.81
19157,2022-05-03,2,1,3.57
19158,2006-02-03,13,1,1.78
19159,2004-04-14,19,1,7.29
19160,2011-10-13,15,1,13.53
19161,2015-09-25,7,2,26.32
19162,2003-08-30,5,3,0.96
19163,2001-05-26,15,2,13.53
19164,2009-05-16,18,2,26.59
19165,2003-12-04,2,3,3.57
19166,2021-01-14,0,1,20.15
19167,2016-08-22,5,2,0.96
19168,2002-05-25,12,4,0.53
19169,2016-04-20,6,1,15.76
19170,2008-10-29,9,1,21.8
19171,2015-06-30,13,2,1.78
19172,2012-12-03,11,3,3.5
19173,2017-03-08,7,1,26.32
19174,2018-09-01,11,1,3.5
19175,2013-12-09,8,2,2.11
19176,2005-11-12,9,4,21.8
19177,2002-03-30,2,2,3.57
19178,2019-02-28,16,4,3.75
19179,2022-08-02,5,3,0.96
19180,2021-04-10,12,3,0.53
19181,2019-11-21,16,4,3.75
19182,2006-03-31,2,1,3.57
19183,2016-12-09,17,1,23.49
19184,2006-02-23,8,4,2.11
19185,2020-09-20,8,1,2.11
19186,2016-04-14,7,2,26.32
19187,2018-06-09,3,1,10.65
19188,2007-08-19,15,4,13.53
19189,2017-01-08,4,2,9.13
19190,2019-07-28,15,4,13.53
19191,2009-01-28,3,3,10.65
19192,2001-10-14,2,2,3.57
19193,2016-11-27,16,3,3.75
19194,2008-01-28,10,1,3.35
19195,2015-11-25,17,4,23.49
19196,2016-11-08,11,2,3.5
19197,2016-05-04,3,3,10.65
19198,2015-07-20,0,3,20.15
19199,2021-10-21,12,3,0.53
19200,2012-04-06,1,2,23.06
19201,2015-10-03,11,4,3.5
19202,2008-09-11,12,2,0.53
19203,2020-12-13,3,4,10.65
19204,2017-12-04,17,3,23.49
19205,2006-07-10,19,1,7.29
19206,2023-04-02,4,2,9.13
19207,2022-02-14,11,2,3.5
19208,2022-01-06,15,3,13.53
19209,2004-06-12,9,2,21.8
19210,2022-11-17,11,2,3.5
19211,2004-01-29,8,3,2.11
19212,2008-07-15,0,1,20.15
19213,2005-01-01,19,3,7.29
19214,2005-04-14,7,3,26.32
19215,2015-02-20,2,1,3.57
19216,2010-05-17,16,1,3.75
19217,2013-02-08,8,1,2.11
19218,2006-12-30,19,2,7.29
19219,2012-05-27,0,3,20.15
19220,2018-08-15,3,4,10.65
19221,2004-04-25,19,4,7.29
19222,2001-01-23,11,1,3.5
19223,2003-02-06,11,4,3.5
19224,2023-12-08,11,1,3.5
19225,2009-04-21,11,1,3.5
19226,2004-06-25,14,4,2.81
19227,2006-06-07,2,3,3.57
19228,2011-02-04,11,4,3.5
19229,2010-10-25,2,2,3.57
19230,2013-04-17,4,2,9.13
19231,2013-07-25,9,3,21.8
19232,2004-10-21,3,3,10.65
19233,2010-12-03,19,4,7.29
19234,2007-09-20,17,4,23.49
19235,2008-05-02,19,3,7.29
19236,2008-02-24,19,2,7.29
19237,2023-06-23,0,1,20.15
19238,2001-08-14,13,4,1.78
19239,2003-09-28,6,2,15.76
19240,2018-06-22,5,3,0.96
19241,2010-07-01,12,1,0.53
19242,2022-11-23,18,3,26.59
19243,2015-08-07,18,1,26.59
19244,2000-03-20,1,3,23.06
19245,2010-02-24,19,4,7.29
19246,2015-01-31,5,3,0.96
19247,2009-01-07,0,4,20.15
19248,2017-06-04,11,4,3.5
19249,2016-10-02,17,4,23.49
19250,2017-08-03,0,4,20.15
19251,2014-09-06,11,1,3.5
19252,2005-09-08,7,2,26.32
19253,2007-09-23,15,3,13.53
19254,2001-05-02,13,3,1.78
19255,2021-03-27,16,2,3.75
19256,2020-12-12,5,1,0.96
19257,2007-02-23,4,1,9.13
19258,2018-06-15,17,3,23.49
19259,2016-10-30,0,3,20.15
19260,2004-11-21,4,3,9.13
19261,2016-10-14,7,1,26.32
19262,2014-05-06,17,3,23.49
19263,2022-05-16,10,1,3.35
19264,2006-11-04,11,3,3.5
19265,2021-11-06,9,4,21.8
19266,2016-03-10,3,1,10.65
19267,2022-01-01,1,4,23.06
19268,2000-05-02,10,3,3.35
19269,2014-09-21,7,2,26.32
19270,2010-03-03,7,1,26.32
19271,2008-10-29,3,2,10.65
19272,2013-06-21,16,2,3.75
19273,2017-12-04,14,1,2.81
19274,2001-08-14,11,4,3.5
19275,2002-12-29,19,2,7.29
19276,2022-08-05,11,3,3.5
19277,2019-12-02,3,1,10.65
19278,2013-05-01,11,1,3.5
19279,2020-01-25,13,4,1.78
19280,2017-02-09,15,2,13.53
19281,2009-06-18,16,2,3.75
19282,2010-02-21,16,2,3.75
19283,2012-07-23,17,2,23.49
19284,2023-11-22,9,3,21.8
19285,2013-08-17,12,1,0.53
19286,2003-02-23,18,3,26.59
19287,2007-10-12,9,2,21.8
19288,2005-01-24,19,4,7.29
19289,2018-08-31,18,2,26.59
19290,2019-06-15,14,3,2.81
19291,2008-06-22,17,3,23.49
19292,2015-12-14,12,4,0.53
19293,2011-03-07,17,4,23.49
19294,2010-02-13,7,4,26.32
19295,2007-04-03,12,2,0.53
19296,2002-10-20,19,4,7.29
19297,2011-01-07,12,4,0.53
19298,2003-04-19,8,3,2.11
19299,2007-06-11,11,4,3.5
19300,2004-05-17,1,3,23.06
19301,2013-07-12,18,3,26.59
19302,2021-09-21,18,4,26.59
19303,2017-08-08,14,2,2.81
19304,2000-10-03,2,2,3.57
19305,2020-06-24,16,4,3.75
19306,2013-08-24,13,2,1.78
19307,2021-04-15,15,4,13.53
19308,2003-10-24,3,4,10.65
19309,2002-11-09,3,2,10.65
19310,2008-06-01,1,2,23.06
19311,2021-06-10,19,4,7.29
19312,2020-01-25,19,4,7.29
19313,2019-03-07,13,4,1.78
19314,2020-04-15,10,4,3.35
19315,2014-07-30,15,2,13.53
19316,2005-04-10,2,2,3.57
19317,2022-03-16,16,4,3.75
19318,2008-10-15,6,3,15.76
19319,2010-10-06,18,4,26.59
19320,2014-07-28,9,2,21.8
19321,2002-07-03,15,3,13.53
19322,2013-08-07,0,4,20.15
19323,2010-09-13,0,3,20.15
19324,2020-11-04,17,2,23.49
19325,2018-09-13,15,2,13.53
19326,2012-08-13,4,2,9.13
19327,2009-07-30,7,4,26.32
19328,2022-09-27,9,1,21.8
19329,2004-03-11,13,3,1.78
19330,2002-10-23,1,1,23.06
19331,2014-10-24,2,1,3.57
19332,2019-06-10,3,4,10.65
19333,2021-10-16,5,4,0.96
19334,2013-06-01,19,2,7.29
19335,2008-12-10,5,2,0.96
19336,2018-04-30,6,1,15.76
19337,2023-03-24,10,4,3.35
19338,2003-02-15,14,2,2.81
19339,2004-06-07,10,1,3.35
19340,2008-05-09,2,2,3.57
19341,2003-07-15,19,3,7.29
19342,2019-09-20,14,1,2.81
19343,2021-12-17,3,2,10.65
19344,2014-10-22,6,4,15.76
19345,2023-03-06,10,1,3.35
19346,2007-02-12,3,4,10.65
19347,2002-10-26,11,2,3.5
19348,2005-09-02,14,4,2.81
19349,2016-03-22,8,1,2.11
19350,2004-06-17,10,1,3.35
19351,2023-11-12,10,2,3.35
19352,2002-11-15,18,4,26.59
19353,2018-06-07,3,3,10.65
19354,2016-10-26,8,1,2.11
19355,2009-11-28,19,3,7.29
19356,2012-05-19,1,1,23.06
19357,2011-10-10,17,4,23.49
19358,2022-11-01,17,3,23.49
19359,2016-03-25,13,2,1.78
19360,2003-09-17,12,1,0.53
19361,2017-11-16,13,1,1.78
19362,2002-01-14,14,2,2.81
19363,2009-05-22,19,1,7.29
19364,2021-03-28,5,4,0.96
19365,2010-08-12,17,2,23.49
19366,2009-08-28,10,1,3.35
19367,2008-05-29,13,3,1.78
19368,2019-09-27,7,1,26.32
19369,2012-06-06,9,4,21.8
19370,2023-05-06,12,4,0.53
19371,2005-11-03,1,3,23.06
19372,2003-01-20,16,1,3.75
19373,2019-08-06,9,2,21.8
19374,2020-10-21,16,2,3.75
19375,2007-12-29,0,1,20.15
19376,2014-12-05,17,3,23.49
19377,2007-12-27,19,4,7.29
19378,2003-11-26,4,4,9.13
19379,2012-05-28,7,2,26.32
19380,2006-08-11,7,3,26.32
19381,2006-11-24,11,3,3.5
19382,2006-12-31,9,3,21.8
19383,2013-10-08,14,2,2.81
19384,2011-01-29,9,4,21.8
19385,2009-10-10,5,4,0.96
19386,2007-01-30,8,4,2.11
19387,2020-10-28,0,2,20.15
19388,2018-04-17,15,3,13.53
19389,2005-08-04,11,1,3.5
19390,2000-08-12,2,2,3.57
19391,2003-07-29,17,1,23.49
19392,2023-02-17,19,1,7.29
19393,2019-09-15,1,4,23.06
19394,2008-06-13,13,3,1.78
19395,2023-03-14,1,4,23.06
19396,2010-10-12,18,2,26.59
19397,2002-03-04,4,2,9.13
19398,2015-05-09,17,4,23.49
19399,2013-12-22,16,1,3.75
19400,2020-11-16,17,4,23.49
19401,2023-01-16,12,3,0.53
19402,2017-03-08,14,2,2.81
19403,2021-08-22,5,3,0.96
19404,2017-03-23,12,1,0.53
19405,2004-08-05,4,1,9.13
19406,2019-04-02,1,1,23.06
19407,2002-12-07,16,4,3.75
19408,2014-08-16,6,4,15.76
19409,2002-02-02,15,4,13.53
19410,2015-11-20,5,4,0.96
19411,2023-01-26,10,1,3.35
19412,2009-06-23,6,1,15.76
19413,2018-03-07,9,4,21.8
19414,2006-04-03,11,4,3.5
19415,2014-07-13,12,1,0.53
19416,2002-06-03,8,2,2.11
19417,2015-05-09,2,1,3.57
19418,2018-02-09,16,1,3.75
19419,2009-01-04,19,1,7.29
19420,2009-07-26,18,3,26.59
19421,2012-05-07,3,2,10.65
19422,2007-11-12,15,2,13.53
19423,2012-03-23,1,4,23.06
19424,2000-07-02,12,3,0.53
19425,2001-09-21,4,4,9.13
19426,2011-03-11,13,3,1.78
19427,2022-12-08,17,4,23.49
19428,2001-07-02,14,3,2.81
19429,2005-12-05,0,4,20.15
19430,2000-12-29,7,4,26.32
19431,2010-06-04,17,1,23.49
19432,2005-05-28,18,4,26.59
19433,2015-06-08,17,1,23.49
19434,2003-10-12,18,4,26.59
19435,2015-01-31,10,1,3.35
19436,2023-05-15,5,4,0.96
19437,2001-01-30,15,3,13.53
19438,2021-07-28,2,3,3.57
19439,2007-08-17,2,3,3.57
19440,2000-09-20,4,2,9.13
19441,2006-08-26,6,1,15.76
19442,2006-03-01,9,3,21.8
19443,2002-01-28,19,1,7.29
19444,2015-08-05,7,1,26.32
19445,2022-03-24,10,3,3.35
19446,2006-12-23,3,1,10.65
19447,2003-05-27,4,4,9.13
19448,2009-03-07,6,4,15.76
19449,2022-08-07,11,2,3.5
19450,2020-11-08,19,1,7.29
19451,2019-07-02,13,2,1.78
19452,2013-07-17,13,1,1.78
19453,2007-11-05,9,3,21.8
19454,2007-01-12,14,3,2.81
19455,2002-12-19,17,4,23.49
19456,2021-11-08,13,2,1.78
19457,2005-02-13,4,1,9.13
19458,2007-06-17,19,4,7.29
19459,2006-06-07,14,3,2.81
19460,2014-07-18,17,2,23.49
19461,2005-03-31,7,1,26.32
19462,2013-05-28,7,3,26.32
19463,2018-04-27,12,1,0.53
19464,2015-09-28,4,4,9.13
19465,2007-08-24,14,4,2.81
19466,2020-07-02,7,1,26.32
19467,2008-04-06,19,3,7.29
19468,2020-07-12,16,2,3.75
19469,2005-07-07,19,4,7.29
19470,2004-09-25,12,4,0.53
19471,2018-04-17,3,2,10.65
19472,2012-06-05,4,2,9.13
19473,2020-06-12,5,3,0.96
19474,2018-01-05,4,2,9.13
19475,2015-10-07,5,3,0.96
19476,2023-09-15,1,3,23.06
19477,2008-08-02,19,3,7.29
19478,2001-01-24,3,2,10.65
19479,2015-12-03,15,2,13.53
19480,2019-10-11,5,1,0.96
19481,2020-09-06,16,3,3.75
19482,2010-09-08,16,1,3.75
19483,2010-01-27,17,2,23.49
19484,2020-11-17,16,2,3.75
19485,2021-02-09,0,2,20.15
19486,2009-04-06,0,1,20.15
19487,2010-03-26,0,1,20.15
19488,2002-03-05,19,3,7.29
19489,2022-02-20,1,1,23.06
19490,2016-01-19,1,1,23.06
19491,2020-08-02,14,4,2.81
19492,2009-12-31,13,4,1.78
19493,2008-08-21,8,1,2.11
19494,2021-11-23,18,3,26.59
19495,2012-12-17,1,1,23.06
19496,2020-12-09,11,3,3.5
19497,2012-02-19,19,1,7.29
19498,2004-08-05,14,1,2.81
19499,2021-05-19,5,2,0.96
19500,2014-03-26,12,4,0.53
19501,2001-05-01,16,4,3.75
19502,2019-11-25,12,1,0.53
19503,2010-11-10,16,4,3.75
19504,2011-04-09,9,1,21.8
19505,2004-02-06,7,3,26.32
19506,2005-02-05,11,3,3.5
19507,2014-01-26,0,3,20.15
19508,2002-03-07,9,1,21.8
19509,2014-10-11,13,4,1.78
19510,2003-05-21,15,2,13.53
19511,2017-06-06,17,1,23.49
19512,2017-07-20,5,2,0.96
19513,2008-07-30,1,1,23.06
19514,2019-05-27,2,1,3.57
19515,2016-12-28,7,3,26.32
19516,2001-11-01,4,2,9.13
19517,2005-10-18,13,2,1.78
19518,2023-07-09,7,4,26.32
19519,2010-08-26,7,4,26.32
19520,2017-12-02,16,4,3.75
19521,2019-05-19,10,3,3.35
19522,2005-09-15,16,2,3.75
19523,2011-09-19,7,3,26.32
19524,2006-03-30,5,1,0.96
19525,2008-08-28,18,3,26.59
19526,2019-03-30,12,2,0.53
19527,2018-08-24,4,4,9.13
19528,2007-04-14,7,2,26.32
19529,2004-04-24,8,3,2.11
19530,2005-01-01,6,4,15.76
19531,2001-04-16,0,2,20.15
19532,2001-05-15,11,4,3.5
19533,2008-03-14,9,3,21.8
19534,2013-01-30,0,1,20.15
19535,2002-11-09,5,3,0.96
19536,2003-12-07,13,4,1.78
19537,2007-11-28,1,3,23.06
19538,2001-11-23,11,1,3.5
19539,2017-09-07,13,2,1.78
19540,2005-08-17,7,2,26.32
19541,2006-07-05,16,3,3.75
19542,2011-08-09,17,3,23.49
19543,2001-06-28,3,4,10.65
19544,2003-07-21,11,1,3.5
19545,2023-11-18,15,2,13.53
19546,2023-12-01,10,1,3.35
19547,2013-03-28,17,1,23.49
19548,2003-09-30,11,2,3.5
19549,2004-10-29,14,4,2.81
19550,2009-08-15,9,2,21.8
19551,2015-03-05,16,2,3.75
19552,2003-07-09,17,2,23.49
19553,2010-07-28,15,3,13.53
19554,2012-12-19,1,2,23.06
19555,2017-11-27,14,2,2.81
19556,2012-01-15,9,1,21.8
19557,2010-07-06,16,4,3.75
19558,2017-06-09,15,1,13.53
19559,2003-05-06,6,3,15.76
19560,2015-07-18,0,3,20.15
19561,2022-04-17,10,1,3.35
19562,2021-06-15,17,2,23.49
19563,2023-07-11,11,4,3.5
19564,2013-11-03,11,1,3.5
19565,2005-10-29,4,2,9.13
19566,2002-05-24,0,2,20.15
19567,2003-04-22,17,1,23.49
19568,2008-07-06,12,1,0.53
19569,2019-03-10,15,4,13.53
19570,2020-08-22,8,3,2.11
19571,2007-12-17,14,1,2.81
19572,2003-04-02,1,1,23.06
19573,2023-06-05,1,3,23.06
19574,2008-02-13,19,2,7.29
19575,2017-03-20,5,4,0.96
19576,2001-07-17,18,4,26.59
19577,2012-12-12,15,2,13.53
19578,2010-10-14,7,1,26.32
19579,2011-12-19,16,2,3.75
19580,2002-10-06,3,2,10.65
19581,2019-03-16,16,4,3.75
19582,2014-05-13,2,4,3.57
19583,2019-07-04,14,3,2.81
19584,2006-03-03,16,4,3.75
19585,2018-04-20,6,3,15.76
19586,2012-01-22,18,2,26.59
19587,2001-12-08,12,2,0.53
19588,2009-07-29,13,3,1.78
19589,2014-03-09,10,3,3.35
19590,2020-10-12,4,3,9.13
19591,2003-09-29,0,4,20.15
19592,2011-08-20,5,1,0.96
19593,2021-01-14,3,1,10.65
19594,2020-08-17,13,2,1.78
19595,2020-11-09,0,1,20.15
19596,2020-06-07,8,4,2.11
19597,2004-05-12,6,4,15.76
19598,2014-09-15,8,3,2.11
19599,2020-03-12,16,1,3.75
19600,2023-08-13,15,2,13.53
19601,2018-04-24,3,2,10.65
19602,2000-11-21,13,1,1.78
19603,2020-01-11,7,2,26.32
19604,2015-10-10,4,4,9.13
19605,2007-12-13,2,2,3.57
19606,2010-09-27,16,2,3.75
19607,2008-01-20,7,3,26.32
19608,2017-08-18,10,1,3.35
19609,2007-03-01,19,3,7.29
19610,2001-05-31,8,1,2.11
19611,2012-12-18,1,1,23.06
19612,2021-07-09,3,3,10.65
19613,2016-11-03,3,2,10.65
19614,2001-05-24,7,1,26.32
19615,2002-05-20,11,2,3.5
19616,2011-06-15,19,2,7.29
19617,2016-04-25,4,2,9.13
19618,2021-04-24,6,1,15.76
19619,2002-01-07,15,1,13.53
19620,2018-04-24,7,3,26.32
19621,2005-02-24,9,3,21.8
19622,2022-09-14,1,1,23.06
19623,2022-05-03,17,2,23.49
19624,2020-03-12,11,4,3.5
19625,2002-12-10,5,3,0.96
19626,2009-03-05,8,2,2.11
19627,2020-12-03,19,1,7.29
19628,2022-07-11,14,1,2.81
19629,2008-10-09,2,2,3.57
19630,2008-04-02,3,1,10.65
19631,2021-01-11,1,1,23.06
19632,2012-11-11,15,2,13.53
19633,2012-08-07,7,3,26.32
19634,2013-12-17,12,4,0.53
19635,2020-12-17,0,1,20.15
19636,2023-07-05,10,2,3.35
19637,2018-05-22,10,4,3.35
19638,2016-11-15,12,2,0.53
19639,2007-01-09,3,4,10.65
19640,2007-06-17,0,3,20.15
19641,2021-05-08,13,4,1.78
19642,2011-02-23,4,3,9.13
19643,2023-07-09,11,2,3.5
19644,2008-03-01,3,2,10.65
19645,2015-08-30,13,4,1.78
19646,2007-06-21,19,4,7.29
19647,2004-02-02,18,2,26.59
19648,2012-02-09,19,4,7.29
19649,2011-03-01,5,4,0.96
19650,2013-04-10,10,1,3.35
19651,2005-05-15,8,2,2.11
19652,2005-01-21,18,2,26.59
19653,2001-09-23,16,1,3.75
19654,2005-08-07,9,4,21.8
19655,2003-07-28,9,4,21.8
19656,2001-12-09,19,4,7.29
19657,2023-09-27,0,1,20.15
19658,2020-05-02,13,3,1.78
19659,2002-03-31,2,4,3.57
19660,2000-04-14,0,3,20.15
19661,2013-07-05,13,3,1.78
19662,2012-10-23,18,2,26.59
19663,2023-08-11,15,4,13.53
19664,2003-05-25,1,1,23.06
19665,2019-03-12,4,3,9.13
19666,2018-12-25,11,2,3.5
19667,2012-10-26,12,2,0.53
19668,2018-01-27,9,1,21.8
19669,2005-07-31,7,2,26.32
19670,2004-03-22,16,3,3.75
19671,2021-05-29,0,3,20.15
19672,2023-09-03,2,1,3.57
19673,2012-06-13,16,3,3.75
19674,2012-09-02,10,1,3.35
19675,2018-08-08,9,4,21.8
19676,2014-08-04,9,4,21.8
19677,2011-07-24,6,4,15.76
19678,2007-06-23,18,4,26.59
19679,2023-09-23,19,1,7.29
19680,2001-11-18,11,1,3.5
19681,2019-08-31,15,1,13.53
19682,2004-08-10,18,3,26.59
19683,2023-11-20,8,3,2.11
19684,2007-09-15,6,3,15.76
19685,2005-02-18,15,3,13.53
19686,2013-11-18,15,3,13.53
19687,2017-01-19,7,3,26.32
19688,2002-11-11,11,4,3.5
19689,2006-02-12,19,1,7.29
19690,2023-01-01,4,2,9.13
19691,2007-03-03,17,3,23.49
19692,2016-09-05,14,3,2.81
19693,2019-12-02,11,3,3.5
19694,2021-03-28,5,2,0.96
19695,2011-07-24,17,3,23.49
19696,2013-06-09,15,4,13.53
19697,2014-09-10,2,1,3.57
19698,2022-12-30,12,1,0.53
19699,2015-08-20,17,4,23.49
19700,2009-11-12,3,4,10.65
19701,2017-09-19,0,4,20.15
19702,2007-01-21,4,1,9.13
19703,2018-02-18,3,2,10.65
19704,2008-12-24,11,3,3.5
19705,2007-04-05,10,4,3.35
19706,2003-05-01,17,4,23.49
19707,2021-05-20,9,1,21.8
19708,2021-01-22,8,2,2.11
19709,2016-06-21,17,3,23.49
19710,2017-06-14,11,3,3.5
19711,2003-10-14,19,4,7.29
19712,2011-10-22,18,3,26.59
19713,2007-04-02,7,3,26.32
19714,2016-02-19,10,2,3.35
19715,2004-07-22,0,3,20.15
19716,2014-10-17,5,1,0.96
19717,2006-10-09,3,4,10.65
19718,2000-01-22,4,1,9.13
19719,2010-09-05,10,4,3.35
19720,2018-09-29,10,1,3.35
19721,2001-04-12,5,4,0.96
19722,2002-02-17,15,1,13.53
19723,2023-10-17,15,3,13.53
19724,2000-01-26,2,1,3.57
19725,2017-11-10,18,3,26.59
19726,2012-01-17,5,3,0.96
19727,2005-07-30,19,3,7.29
19728,2017-01-27,12,3,0.53
19729,2021-07-23,3,2,10.65
19730,2020-03-19,15,2,13.53
19731,2018-03-10,0,2,20.15
19732,2014-06-24,14,1,2.81
19733,2001-11-11,3,1,10.65
19734,2014-03-18,3,4,10.65
19735,2006-05-01,5,2,0.96
19736,2002-01-05,4,3,9.13
19737,2018-07-11,14,4,2.81
19738,2013-03-21,9,3,21.8
19739,2017-01-29,12,3,0.53
19740,2019-12-05,8,1,2.11
19741,2002-10-22,5,2,0.96
19742,2021-12-09,1,1,23.06
19743,2011-08-10,8,1,2.11
19744,2018-04-29,15,4,13.53
19745,2006-04-03,7,4,26.32
19746,2017-01-14,13,3,1.78
19747,2011-02-17,10,2,3.35
19748,2007-11-27,10,2,3.35
19749,2007-09-15,5,4,0.96
19750,2015-03-08,12,4,0.53
19751,2007-09-01,8,2,2.11
19752,2013-09-28,7,2,26.32
19753,2001-01-28,19,4,7.29
19754,2014-07-05,19,3,7.29
19755,2008-10-04,17,1,23.49
19756,2014-01-07,13,3,1.78
19757,2016-12-08,16,3,3.75
19758,2006-06-27,13,1,1.78
19759,2019-02-08,3,1,10.65
19760,2000-02-01,3,4,10.65
19761,2012-03-26,18,2,26.59
19762,2022-08-25,6,2,15.76
19763,2001-12-25,6,2,15.76
19764,2021-02-28,4,1,9.13
19765,2007-03-06,8,1,2.11
19766,2001-03-12,10,2,3.35
19767,2016-07-01,4,1,9.13
19768,2019-04-30,12,1,0.53
19769,2015-09-04,18,2,26.59
19770,2012-03-26,19,3,7.29
19771,2001-04-19,12,2,0.53
19772,2004-05-01,15,2,13.53
19773,2018-08-16,13,1,1.78
19774,2022-07-24,6,4,15.76
19775,2023-05-26,2,1,3.57
19776,2020-01-05,4,3,9.13
19777,2019-04-23,13,1,1.78
19778,2022-07-26,16,1,3.75
19779,2009-07-31,18,3,26.59
19780,2003-12-31,5,3,0.96
19781,2013-11-12,14,1,2.81
19782,2011-07-30,15,1,13.53
19783,2005-10-01,10,1,3.35
19784,2017-08-01,12,2,0.53
19785,2004-12-30,18,1,26.59
